iso3,year,mu,sigma,n,N_s,N_r,cj_ratio,real_gdp,inflation,unemployment,population,intrest,market_cap,elec_dem,lib_dem
KOR,2024,-0.000415138978924498,0.0124800506990757,244,111,133,0.834586466165414,2298981376,132.451110839844,2.90000009536743,51.7529983520508,3,,0.729,0.631
MAR,2013,-0.0000209512665020472,0.00582231589630271,164,89,75,1.18666666666667,975416,104.134925842285,9.19999980926514,33.3779983520508,3,53831380000,0.269,0.231
MAR,2014,-0.0246060987061181,0.381546701887066,236,138,98,1.40816326530612,1001454,104.678993225098,9.89999961853027,33.7700004577637,2.5,52746800000,0.268,0.231
MAR,2015,0.025157165875897,0.39126496464727,230,115,115,1,1044963,106.31120300293,9.69999980926514,34.125,2.5,45927920000,0.263,0.229
MAR,2016,0.00108520009847824,0.00638996189766819,245,122,123,0.991869918699187,1050409,107.943412780762,9.39999961853027,34.4869995117188,2.25,57579718867.551,0.265,0.232
MAR,2017,0.00025826909234005,0.00692971831542439,240,121,119,1.01680672268908,1103538,108.813926696777,10.1999998092651,34.8520011901856,2.25,67048480000,0.26,0.24
MAR,2018,-0.00036267551805904,0.00518554505996718,238,121,117,1.03418803418803,1137369,110.554946899414,9.5,35.2200012207031,2.25,61080780000,0.261,0.242
MAR,2019,0.000288455225125723,0.00499562161315073,238,125,113,1.10619469026549,1170249,110.772583007813,9.19999980926514,35.5870018005371,2.25,65415260000,0.258,0.239
MAR,2020,-0.000310472310458504,0.0131261654115685,243,135,108,1.25,1086246,111.534271240234,11.8999996185303,35.9519996643066,1.5,65574810000,0.256,0.232
MAR,2021,0.000916335785563093,0.00505027205148101,163,87,76,1.14473684210526,1174827,113.057670593262,12.3000001907349,36.3129997253418,1.5,74566630000,0.262,0.235
MEX,1992,0.000848765473896139,0.0161221966338463,243,125,118,1.05932203389831,13509782,16.6500911712647,2.82999992370605,87.7529983520508,15.6199998855591,138744000000,0.437,0.212
MEX,1993,0.00156052498127345,0.012189128987326,251,117,134,0.873134328358209,13897108,18.2765522003174,3.4300000667572,89.3649978637695,14.9300003051758,200865240000,0.447,0.216
MEX,1994,-0.000371524693007237,0.0183248013272314,249,119,130,0.915384615384615,14507764,19.5529270172119,3.70000004768372,90.9540023803711,14.1000003814697,130245850000,0.47,0.259
MEX,1995,0.000633559181864306,0.0233441105208708,249,107,142,0.753521126760563,13650312,26.4088459014893,6.23000001907349,92.5070037841797,48.439998626709,90693960000,0.48,0.275
MEX,1996,0.000755267202401309,0.0122199412426011,252,120,132,0.909090909090909,14499129,35.4796943664551,5.44999980926514,94.0059967041016,31.4500007629395,106770460000,0.508,0.289
MEX,1997,0.00177533325833291,0.0175341829438677,249,120,129,0.930232558139535,15542903,42.7878646850586,3.73000001907349,95.4380035400391,19.7999992370605,156595010000,0.556,0.349
MEX,1998,-0.00111255355707959,0.0230048487171782,250,137,113,1.21238938053097,16504244,49.597469329834,3.16000008583069,96.7990036010742,33.1399993896484,91745800000,0.598,0.377
MEX,1999,0.00233387399506337,0.0187174777349622,252,136,116,1.17241379310345,16958940,57.8142242431641,2.5,98.0849990844727,18.3899993896484,154043880000,0.602,0.38
MEX,2000,-0.000929005268977045,0.021953752860178,250,110,140,0.785714285714286,17811854,63.2984123229981,2.20000004768372,99.3690032958984,18.7900009155273,125203830000,0.664,0.481
MEX,2001,0.000481583250219534,0.0147709123124253,249,113,136,0.830882352941176,17731552,67.3277816772461,2.76799988746643,100.738998413086,8.03999996185303,126258380000,0.677,0.489
MEX,2002,-0.000156949609596354,0.0140616728811613,250,125,125,1,17689600,70.7196426391602,2.9779999256134,102.166999816895,8.25,103941150000,0.688,0.495
MEX,2003,0.00144022050927186,0.00883063856685092,251,117,134,0.873134328358209,17899318,73.937141418457,3.40000009536743,103.587997436523,6.11999988555908,122532960000,0.699,0.502
MEX,2004,0.00149570873186476,0.00939340225648334,257,125,132,0.946969696969697,18537508,77.4080123901367,3.91899991035461,104.971000671387,8.75,171401990000,0.71,0.511
MEX,2005,0.00125779747619379,0.0104463556710047,255,135,120,1.125,18929252,80.4974746704102,3.4779999256134,106.371002197266,8.27000045776367,239127950000,0.71,0.511
MEX,2006,0.0015833676258935,0.014459494609317,250,132,118,1.11864406779661,19838804,83.4221038818359,3.52800011634827,107.886001586914,7.01999998092651,348345130000,0.671,0.479
MEX,2007,0.000443555461189556,0.013804908678577,249,127,122,1.04098360655738,20251028,86.7335968017578,3.61100006103516,109.539001464844,7.57000017166138,397724640000,0.637,0.452
MEX,2008,-0.00110101566129054,0.0227988428729378,252,116,136,0.852941176470588,20442062,91.1825180053711,3.88800001144409,111.276000976563,8.25,234054920000,0.642,0.455
MEX,2009,0.00143948816041392,0.0170886393302415,251,132,119,1.10924369747899,19155184,96.0114974975586,5.32999992370606,113.029998779297,4.5,352045440000,0.648,0.46
MEX,2010,0.000700685424241882,0.0091050790637865,249,136,113,1.20353982300885,20107452,100,5.27299976348877,114.755996704102,4.5,454345220000,0.661,0.47
MEX,2011,-0.000123320202085771,0.0124089424155195,251,117,134,0.873134328358209,20799960,103.404121398926,5.18900012969971,116.445999145508,4.5,408689830000,0.66,0.469
MEX,2012,0.000665872941342928,0.00739298853531637,247,122,125,0.976,21539028,107.65552520752,4.92799997329712,118.060997009277,4.5,525056680000,0.649,0.461
MEX,2013,-0.0000692348201910252,0.00994784577903487,249,119,130,0.915384615384615,21722560,111.750282287598,4.93800020217896,119.597999572754,3.5,526015640000,0.623,0.425
MEX,2014,0.0000173593881277371,0.00799223176817544,250,127,123,1.03252032520325,22266444,116.242790222168,4.83300018310547,121.049003601074,3,480245320000,0.62,0.424
MEX,2015,-0.0000155582222496335,0.00855868267027769,251,121,130,0.930769230769231,22868154,119.40308380127,4.34600019454956,122.36799621582,3.25,402253280000,0.639,0.433
MEX,2016,0.000238775026040926,0.00884026395613229,252,123,129,0.953488372093023,23273492,122.77042388916,3.87400007247925,123.58699798584,5.75,350809553623.58,0.64,0.433
MEX,2017,0.000311471452987687,0.00626724079768352,251,127,124,1.0241935483871,23709108,130.188934326172,3.42000007629395,124.777000427246,7.25,417020520000,0.635,0.439
MEX,2018,-0.000677130070028946,0.0105282917870654,251,114,137,0.832116788321168,24176670,136.565353393555,3.32100009918213,125.996002197266,8.25,385051430000,0.675,0.455
MEX,2019,0.000177831692756406,0.00820742800761485,251,130,121,1.07438016528926,24081732,141.530563354492,3.48900008201599,127.216003417969,7.25,413618820000,0.685,0.434
MEX,2020,0.0000476388236784709,0.0156734336624994,252,114,138,0.826086956521739,22069936,146.339096069336,4.40899991989136,128.208999633789,4.25,399616700000,0.663,0.406
MEX,2021,0.000749844646650829,0.00885893450189527,253,123,130,0.946153846153846,23404832,154.670272827148,4.1399998664856,128.983001708984,5.5,459707620000,0.618,0.37
MEX,2022,-0.0003753999921731,0.0105505830122491,252,135,117,1.15384615384615,24268260,166.886428833008,3.27800011634827,129.960998535156,10.5,454370430000,0.586,0.334
MEX,2023,0.000673252489836165,0.00895982639468925,251,137,114,1.20175438596491,25044840,176.105758666992,2.7960000038147,131.134994506836,11.25,,0.549,0.307
MEX,2024,-0.000587904472521478,0.00959319709047772,251,118,133,0.887218045112782,25408176,184.341567993164,2.95600008964539,132.274002075195,10,,0.505,0.251
MYS,1994,-0.00109842590710536,0.0172312624420423,248,121,127,0.952755905511811,419324,66.5916748046875,2.94700002670288,20.1420001983643,,184023500000,0.259,0.162
MYS,1995,0.000100291441344216,0.0120587678002946,243,115,128,0.8984375,460542,68.9012908935547,3.14299988746643,20.681999206543,7.15000009536743,213755810000,0.258,0.161
MYS,1996,0.000880268352127784,0.00814922607301431,248,125,123,1.01626016260163,506606,71.2988739013672,2.51600003242493,21.2229995727539,7.34999990463257,306164190000,0.258,0.161
MYS,1997,-0.00294618602808628,0.0236596780909591,249,130,119,1.09243697478992,543727,73.1915588378906,2.4449999332428,21.7689990997314,8.69999980926514,93230310000,0.258,0.161
MYS,1998,-0.0000569966546151258,0.0382215986843569,247,135,112,1.20535714285714,503715,77.0649032592774,3.22499990463257,22.3339996337891,7,95561430000,0.258,0.162
MYS,1999,0.00131070307740323,0.0172875524016256,249,128,121,1.05785123966942,534598,79.170539855957,3.42499995231628,22.9099998474121,5.5,139907890000,0.265,0.162
MYS,2000,-0.000730915634467696,0.0137813361106526,244,133,111,1.1981981981982,580951,80.3983383178711,3.09999990463257,23.4950008392334,5.5,113155790000,0.278,0.166
MYS,2001,0.0000984186548520642,0.0127840676031328,243,131,112,1.16964285714286,583958,81.5461349487305,3.67499995231628,24.1229991912842,5,118980790000,0.284,0.168
MYS,2002,-0.000299130049984677,0.00816132652046449,248,135,113,1.19469026548673,615440,83.0078964233399,3.47499990463257,24.7269992828369,5,125778160000,0.284,0.174
MYS,2003,0.000836232301677264,0.00728935326930885,246,135,111,1.21621621621622,651066,83.8987426757813,3.59999990463257,25.3199996948242,4.5,160814200000,0.286,0.174
MYS,2004,0.000545340919959552,0.00726839913788528,245,121,124,0.975806451612903,695226,85.0905380249023,3.54999995231628,25.9050006866455,2.70000004768372,181623790000,0.311,0.207
MYS,2005,-0.0000342309383059838,0.0048787760643785,247,118,129,0.914728682170543,729820,87.6771011352539,3.54999995231628,26.4769992828369,3,180517540000,0.313,0.21
MYS,2006,0.000802764367418275,0.00526383216764765,246,129,117,1.1025641025641,770576,90.8515548706055,3.32500004768372,26.8320007324219,3.5,235580900000,0.313,0.21
MYS,2007,0.0011138869722632,0.010461144827916,248,121,127,0.952755905511811,819115,92.6922454833984,3.22499990463257,27.1000003814697,3.5,325290260000,0.314,0.21
MYS,2008,-0.00203944282788017,0.0138095157981503,245,118,127,0.929133858267716,858696,97.7253875732422,3.32500004768372,27.6000003814697,3.25,189239210000,0.331,0.218
MYS,2009,0.00150905626522286,0.00800821114801127,247,126,121,1.04132231404959,845697,98.3082885742188,3.67499995231628,28.0820007324219,2,289219390000,0.331,0.217
MYS,2010,0.000715746912172621,0.00548580041111708,247,132,115,1.14782608695652,909361,100,3.29999995231628,28.5890007019043,2.75,408689120000,0.332,0.217
MYS,2011,0.0000317694187931602,0.00729096443569588,244,118,126,0.936507936507937,957498,103.182456970215,3.04999995231628,29.0620002746582,3,395623820000,0.33,0.216
MYS,2012,0.000401478661719166,0.00438459886315755,245,133,112,1.1875,1009908,104.890167236328,3.02500009536743,29.5100002288818,3,466587570000,0.33,0.216
MYS,2013,0.000407335014227152,0.00562607279146106,246,114,132,0.863636363636364,1057310,107.098793029785,3.09999990463257,30.2140007019043,3,500387410000,0.325,0.21
MYS,2014,-0.00023790871196199,0.00518150347419842,245,127,118,1.07627118644068,1120819,110.464225769043,2.875,30.7089996337891,3.25,459004370000,0.329,0.212
MYS,2015,-0.00016183391973378,0.00702353184085472,246,123,123,1,1176940,112.78882598877,3.15000009536743,31.1860008239746,3.25,382976650000,0.329,0.206
MYS,2016,-0.000123829625938961,0.00535908793261925,246,107,139,0.769784172661871,1229312,115.130432128906,3.45000004768372,31.6340007781982,3,359788303780.529,0.328,0.204
MYS,2017,0.000371450004324525,0.00358550772801562,243,112,131,0.854961832061069,1300768,119.504684448242,3.42499995231628,32.0229988098145,3,455772490000,0.338,0.209
MYS,2018,-0.000251823403789714,0.00693957273166964,242,130,112,1.16071428571429,1363766,120.662490844727,3.32500004768372,32.3819999694824,3.25,398018700000,0.445,0.315
MYS,2019,-0.000254581128787301,0.00486232962846947,244,120,124,0.967741935483871,1423952,121.462356567383,3.27500009536743,32.5229988098145,3,403957380000,0.472,0.335
MYS,2020,0.0000968138619781861,0.0122765210449171,247,132,115,1.14782608695652,1346249,120.07958984375,4.52500009536743,32.4469985961914,1.75,436537870000,0.433,0.307
MYS,2021,-0.000152513130717993,0.00680278003890444,245,125,120,1.04166666666667,1390881,123.054077148438,4.65000009536743,32.5760002136231,1.75,414285260000,0.432,0.299
MYS,2022,-0.000193610061641968,0.00782957243992023,243,125,118,1.05932203389831,1514141,127.211380004883,3.82500004768372,32.6520004272461,2.75,381207160000,0.46,0.317
MYS,2023,-0.000113449532668583,0.00469055406450207,244,127,117,1.08547008547009,1567974,130.377838134766,3.625,33.0589981079102,3,,0.507,0.357
MYS,2024,0.000491270116047112,0.00607158554742337,247,126,121,1.04132231404959,1643237,134.027221679688,3.52500009536743,33.4599990844727,3,,0.517,0.362
NLD,1993,0.00146096762673174,0.00708563542764995,254,121,133,0.909774436090226,504159,71.2246322631836,5.53000020980835,15.2390003204346,5.5,181754190000,0.86,0.811
NLD,1994,0.00000190029695649854,0.00818625154549766,254,126,128,0.984375,519327,72.7347793579102,6.19299983978272,15.3420000076294,4.5,223999880000,0.862,0.813
NLD,1995,0.000626466799873075,0.00588502188522039,252,127,125,1.016,535592,73.7147445678711,7.73299980163574,15.423999786377,2.75,286651490000,0.863,0.814
NLD,1996,0.00114383684856169,0.00747939203059182,253,119,134,0.888059701492537,553886,74.7816314697266,7.09899997711182,15.4940004348755,2,375357820000,0.863,0.814
NLD,1997,0.00136193822429656,0.0150197361967352,252,119,133,0.894736842105263,577402,76.1690063476563,6.10099983215332,15.5670003890991,2.75,468630690000,0.858,0.81
NLD,1998,0.00103238145002194,0.0178061649656996,253,124,129,0.961240310077519,604272,77.5270538330078,4.92999982833862,15.6540002822876,2.75,603182200000,0.85,0.801
NLD,1999,0.000869510914707431,0.01251306432973,254,122,132,0.924242424242424,634718,79.1067352294922,4.13899993896484,15.7600002288818,1.75,694055330000,0.866,0.816
NLD,2000,-0.00020342066732984,0.0119250755055755,254,130,124,1.04838709677419,661552,80.9645462036133,3.66000008583069,15.8640003204346,3.25,640456300000,0.862,0.815
NLD,2001,-0.000911246457242179,0.0166351205262835,252,112,140,0.8,676953,85.1038665771485,3.13700008392334,15.9870004653931,3.0625,503022880000,0.862,0.815
NLD,2002,-0.00176965053952528,0.0237957251914905,255,126,129,0.976744186046512,678620,88.3816452026367,3.66499996185303,16.1049995422363,2.125,401267710000,0.852,0.803
NLD,2003,0.000177230366913449,0.0201638598760841,255,136,119,1.14285714285714,679285,90.3502731323242,5.9210000038147,16.193000793457,1.125,488647360000,0.857,0.809
NLD,2004,0.000117461242824149,0.00913382058215146,259,114,145,0.786206896551724,692962,91.5996704101562,6.77299976348877,16.257999420166,1,538663690000,0.857,0.809
NLD,2005,0.000883258105859921,0.00636853146395331,257,124,133,0.932330827067669,707023,92.9642333984375,6.96099996566773,16.3059997558594,1.0625,592835610000,0.857,0.809
NLD,2006,0.000493391196212763,0.00861636082825835,255,131,124,1.05645161290323,732044,94.5015487670898,6.0789999961853,16.3339996337891,1.9375,779542640000,0.863,0.814
NLD,2007,0.000158496390076373,0.00985972110863288,255,124,131,0.946564885496183,760462,96.0008239746094,5.29500007629395,16.3579998016357,2.9375,956157630000,0.871,0.822
NLD,2008,-0.00289286466357203,0.026466151502107,256,117,139,0.841726618705036,776636,98.1259002685547,4.76999998092651,16.4050006866455,2.8125,388720840000,0.871,0.822
NLD,2009,0.00121104479636654,0.0177208471268918,256,129,127,1.01574803149606,748131,99.0797882080078,5.42199993133545,16.4860000610352,0.3125,559195310000,0.871,0.822
NLD,2010,0.000236678339321952,0.0125271530010208,257,131,126,1.03968253968254,757983,100,6.08199977874756,16.5750007629395,0.25,661099200000,0.873,0.826
NLD,2011,-0.000511412242303215,0.0144128928715343,257,122,135,0.903703703703704,771451,102.471649169922,6.05000019073486,16.6560001373291,0.4375,594636520000,0.874,0.828
NLD,2012,0.000362259274852982,0.0100768468763939,255,129,126,1.02380952380952,763911,105.359390258789,6.82299995422363,16.7299995422363,0.125,650811190000,0.871,0.825
NLD,2013,0.000623705889301875,0.0080823651861516,255,124,131,0.946564885496183,763667,108.05158996582,8.20400047302246,16.7800006866455,0.75,817840280000,0.876,0.829
NLD,2014,0.000215340193794217,0.00879229416827659,255,123,132,0.931818181818182,775979,108.397071838379,8.33800029754639,16.8290004730225,-0.125,786573520000,0.88,0.832
NLD,2015,0.000195700160754865,0.0134263130034704,255,118,137,0.861313868613139,792438,108.63500213623,7.88700008392334,16.9009990692139,-0.224999994039536,728485580000,0.88,0.832
NLD,2016,0.000309819885786339,0.0120834182900437,257,133,124,1.07258064516129,811653,108.758857727051,7.00500011444092,16.9790000915527,-0.400000005960465,805724439486.291,0.88,0.832
NLD,2017,0.0004692011778603,0.00551203829850856,255,121,134,0.902985074626866,834241,110.164703369141,5.8730001449585,17.0820007324219,-0.400000005960465,1100105440292.49,0.879,0.835
NLD,2018,-0.000431158442205861,0.00841671428190251,255,141,114,1.23684210526316,853097,111.926910400391,4.88100004196167,17.1809997558594,-0.400000005960465,,0.878,0.831
NLD,2019,0.000841037436706348,0.00743050813474033,255,121,134,0.902985074626866,872718,114.913528442383,4.43599987030029,17.2819995880127,-0.449999988079071,,0.861,0.814
NLD,2020,0.000126822572653145,0.0179534569853221,257,126,131,0.961832061068702,838886,116.18465423584,4.85099983215332,17.4080009460449,-0.5,,0.857,0.806
NLD,2021,0.000949199355076503,0.00896953187581951,258,133,125,1.064,891550,119.459175109863,4.22599983215332,17.4750003814697,-0.5,,0.863,0.81
NLD,2022,-0.00057107029671256,0.0135958710569031,257,120,137,0.875912408759124,936192,133.336227416992,3.53699994087219,17.5909996032715,0.4375,,0.852,0.797
